Subject,Course ,CRN,Course Title,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade,Primary Instructor,Year,Term,Course Subject,Course Number,Course Section,Sched Type,A Range,B Range,C Range,D Range,Course,Section
ACES,,51596,Contemporary Issues in ACES,10,8,3,2,2,1,1,0,0,1,1,0,0,0,3.55,"Shumway, Trent A",2021,FALL,,,ADR,DIS,,,,,101,
ACES,,51600,Contemporary Issues in ACES,7,4,2,5,2,1,0,0,0,2,1,0,0,0,3.35,"Honegger, Logan J",2021,FALL,,,ADV,DIS,,,,,101,
ACES,,61977,History of Ag in IL Since 1860,1,10,3,3,7,1,1,3,3,0,0,1,2,1,2.93,"Reid, Debra A",2021,FALL,,,A,ONL,,,,,179,
ACES,,61978,History of Ag in IL Since 1860,1,8,5,2,3,0,1,2,1,1,0,1,3,1,2.86,"Reid, Debra A",2021,FALL,,,B,ONL,,,,,179,
ADV,,61084,Introduction to Advertising,31,17,2,0,2,0,0,0,0,0,0,0,2,0,3.8,"Hall, Steven R",2021,FALL,,,B,LCD,,,,,150,
ADV,,61085,Introduction to Advertising,132,110,2,1,16,0,0,2,0,1,1,0,16,0,3.68,"Hall, Steven R",2021,FALL,,,C,LCD,,,,,150,
ADV,,71553,Principles of Sales,28,9,6,10,3,1,1,3,3,2,1,1,5,0,3.19,"Clifton, Dionne J",2021,FALL,,,A,ONL,,,,,270,
ADV,,71431,Advertising Research Methods,2,3,2,5,7,1,2,1,3,1,0,0,0,0,2.99,"Vargas, Patrick T",2021,FALL,,,AB3,LAB,,,,,281,
ADV,,71432,Advertising Research Methods,4,1,1,3,4,4,1,0,5,1,2,1,1,0,2.54,"Vargas, Patrick T",2021,FALL,,,AB4,LAB,,,,,281,
ADV,,70087,Advertising and Brand Strategy,1,18,6,3,0,1,0,0,0,0,0,0,1,0,3.69,"Mabry-Flynn, Amanda D",2021,FALL,,,A,LEC,,,,,283,
ADV,,65173,Advertising and Brand Strategy,15,8,2,3,1,0,0,0,0,0,0,0,0,0,3.87,"Fisher, Jacob T",2021,FALL,,,B,LEC,,,,,283,
ADV,,62716,Advertising and Brand Strategy,3,14,5,1,4,2,0,0,0,0,0,0,0,0,3.69,"Hitchon, Jacqueline C",2021,FALL,,,C,LEC,,,,,283,
ADV,,64451,Advertising and Brand Strategy,5,12,8,4,0,0,0,1,0,0,0,0,0,0,3.76,"Hitchon, Jacqueline C",2021,FALL,,,D,LEC,,,,,283,
ADV,,65174,Consumer Insight,0,5,7,7,0,2,1,4,1,0,0,0,0,0,3.2,"Duff, Brittany",2021,FALL,,,AD1,DIS,,,,,284,
ADV,,69335,Consumer Insight,4,3,9,3,1,4,1,0,1,0,0,0,0,0,3.41,"Duff, Brittany",2021,FALL,,,AD2,DIS,,,,,284,
ADV,,71433,Consumer Insight,2,7,6,1,3,3,2,1,1,0,1,0,0,0,3.25,"Duff, Brittany",2021,FALL,,,AD3,DIS,,,,,284,
ADV,,71435,Consumer Insight,5,7,7,1,1,1,1,2,1,0,0,0,0,0,3.49,"Duff, Brittany",2021,FALL,,,AD4,DIS,,,,,284,
ADV,,75264,Becoming an Influencer,5,26,4,1,7,1,1,2,0,2,0,0,1,1,3.49,"Wilson, Carrie A",2021,FALL,,,INF,LCD,,,,,290,
ADV,,68906,Sports Public Relations,7,4,2,2,3,0,1,2,2,0,0,0,1,0,3.19,"Warren, Stephen M",2021,FALL,,,SPR,LCD,,,,,290,
ADV,,69167,Digital ADV Content,28,21,3,1,3,1,0,0,0,1,0,0,2,0,3.72,"Fisher, Jacob T",2021,FALL,,,A,LCD,,,,,305,
ADV,,57971,Intro to Public Relations,5,40,10,6,19,1,1,5,2,3,1,0,2,0,3.34,"Wilson, Carrie A",2021,FALL,,,A,LCD,,,,,310,
ADV,,66827,Classic Campaigns,0,2,3,4,7,3,2,1,0,1,2,0,2,0,2.64,"Chambers, Jason P",2021,FALL,,,A,LCD,,,,,311,
ADV,,71554,Sales Management,41,3,6,5,2,4,1,3,1,4,0,2,5,1,3.22,"Clifton, Dionne J",2021,FALL,,,ONL,ONL,,,,,320,
ADV,,71555,Sales and the Consumer,65,9,4,9,8,5,8,1,0,3,1,2,15,0,3.12,"Clifton, Dionne J",2021,FALL,,,ONL,ONL,,,,,370,
ADV,,61087,Content Creation,0,19,23,18,18,18,15,1,0,1,0,0,1,0,3.16,"Sheldon, Peter S",2021,FALL,,,A,LCD,,,,,390,
ADV,,61088,Advertising and Society,4,15,11,3,6,5,4,5,1,0,1,0,2,0,3.15,"Nelson, Michelle R",2021,FALL,,,A,LCD,,,,,393,
ADV,,64821,Media Entrepreneurship,1,34,5,1,1,0,0,0,0,0,0,0,1,1,3.83,"Kasdan, Terry P",2021,FALL,,,1,ONL,,,,,409,
ADV,,72399,Innovation in Advertising,12,8,1,0,4,0,0,1,0,0,0,0,1,0,3.62,"Maslowska, Ewa H",2021,FALL,,,A,LCD,,,,,460,
ADV,,62726,Innovation in Advertising,2,11,0,5,5,2,1,2,0,0,1,0,0,0,3.32,"Ham, Chang Dae",2021,FALL,,,B,LCD,,,,,460,
ADV,,61094,Innovation in Advertising,5,11,2,1,2,1,2,1,0,1,0,1,1,0,3.29,"Ham, Chang Dae",2021,FALL,,,C,LCD,,,,,460,
ADV,,72929,Innovation in Advertising,8,17,1,2,0,3,0,0,0,0,0,0,0,0,3.82,"Maslowska, Ewa H",2021,FALL,,,D,LCD,,,,,460,
ADV,,63554,Audience Analysis,1,9,9,3,5,4,1,0,0,0,0,0,0,0,3.47,"Wise, Kevin R",2021,FALL,,,A,LCD,,,,,483,
ADV,,51300,Audience Analysis,1,6,10,4,8,3,0,1,0,0,0,0,0,0,3.39,"Wise, Kevin R",2021,FALL,,,B,LCD,,,,,483,
ADV,,72933,Audience Analysis,0,5,7,7,7,3,2,0,0,1,0,0,0,0,3.25,"Hu, Xiaohan",2021,FALL,,,D,LCD,,,,,483,
ADV,,62727,The Sandage Project,0,27,0,0,1,0,0,0,0,0,0,0,0,0,3.96,"Meron, Shachar",2021,FALL,,,A,LCD,,,,,498,
ADV,,64458,The Sandage Project,0,15,7,4,1,0,0,0,0,0,0,0,0,0,3.78,"Meron, Shachar",2021,FALL,,,B,LCD,,,,,498,
ADV,,64459,The Sandage Project,0,20,1,2,2,0,1,0,0,0,0,0,0,0,3.79,"Meron, Shachar",2021,FALL,,,C,LCD,,,,,498,
AE,,46515,Intro to Aerospace Engineering,0,63,11,2,4,1,1,2,0,0,0,1,0,0,3.77,"Zahedi Mehr, Negar",2021,FALL,,,AL1,LEC,,,,,100,
AE,,63909,Intro to Aerospace Engineering,7,53,10,2,5,1,1,3,1,0,0,0,0,0,3.75,"Saxton-Fox, Theresa A",2021,FALL,,,BL1,LEC,,,,,100,
AE,,73403,CAD,0,20,9,3,3,1,0,0,0,2,0,0,1,0,3.52,"Laystrom-Woodar, Julia K",2021,FALL,,,A,LBD,,,,,140,
AE,,73404,CAD,1,20,6,6,2,0,0,2,0,0,0,0,2,0,3.49,"Laystrom-Woodar, Julia K",2021,FALL,,,B,LBD,,,,,140,
AE,,67368,"Design, Build, Fly",5,15,3,0,1,0,0,0,0,0,0,0,0,0,3.92,"Merret, Jason M",2021,FALL,,,DBF,LCD,,,,,199,
AE,,71047,Introduction to Rocketry,17,9,0,0,0,0,0,1,0,0,1,0,0,0,3.82,"Woodard, Brian S",2021,FALL,,,ITR,LEC,,,,,199,
AE,,55736,Aerospace Flight Mechanics,8,9,4,5,3,5,2,1,1,0,1,0,4,1,3.05,"Tran, Huy T",2021,FALL,,,A,LCD,,,,,202,
AE,,29785,Incompressible Flow,1,29,24,14,10,9,5,2,6,1,0,3,4,1,3.13,"Goza, Andres J",2021,FALL,,,A,LCD,,,,,311,
AE,,29786,Mechs of Aerospace Structures,1,19,4,16,15,11,4,7,9,1,1,1,8,0,2.72,"Lambros, John",2021,FALL,,,A,LCD,,,,,321,
AE,,66645,Applied Aerospace Structures,2,11,2,5,3,4,3,0,4,1,2,1,3,0,2.76,"Chew, Huck Beng",2021,FALL,,,A,LCD,,,,,323,
AE,,29788,Aerospace Dynamical Systems,48,24,9,5,3,3,0,1,0,0,0,0,0,0,3.84,"Eggl, Siegfried",2021,FALL,,,A,LCD,,,,,352,
AE,,66644,Aerospace Control Systems,16,4,2,2,4,0,1,4,1,0,2,0,4,0,3.0,"Ornik, Melkior",2021,FALL,,,A,LCD,,,,,353,
AE,,29794,Orbital Mechanics,29,8,18,1,0,6,0,5,0,0,0,0,1,0,3.61,"Woollands, Robyn M",2021,FALL,,,A,LCD,,,,,402,
AE,,29803,Applied Aerodynamics,1,12,5,4,6,6,2,4,1,0,1,0,0,0,3.22,"Ansell, Phillip J",2021,FALL,,,A,LCD,,,,,416,
AE,,29787,Aerospace Propulsion,0,59,24,7,11,6,3,2,1,0,2,0,0,0,3.58,"Rovey, Joshua L",2021,FALL,,,A,LCD,,,,,433,
AE,,57765,Aerospace Systems Design I,0,6,5,5,11,5,2,6,2,3,2,0,1,0,2.74,"Merret, Jason M",2021,FALL,,,A1,LCD,,,,,442,
AE,,57766,Aerospace Systems Design I,0,15,10,15,25,5,4,3,3,0,1,0,0,0,3.16,"Lembeck, Michael F",2021,FALL,,,S1,LCD,,,,,442,
AE,,36450,Aerodynamics & Propulsion Lab,0,42,27,19,19,5,6,4,2,0,0,0,0,0,3.44,"Woodard, Brian S",2021,FALL,,,AE1,LCD,,,,,460,
AE,,57767,Autonomous Systems Lab,45,47,19,5,2,1,1,0,1,0,2,0,0,0,3.81,"Bretl, Timothy W",2021,FALL,,,AE1,LCD,,,,,483,
AE,,39788,Applied CFD,5,20,3,1,6,0,0,1,0,1,0,0,0,0,3.69,"Bodony, Daniel J",2021,FALL,,,CFD,LCD,,,,,498,
AE,,72133,Hypersonic AeroThermodynamics,4,4,2,4,4,5,3,0,0,0,0,0,0,0,3.34,"Panerai, Francesco",2021,FALL,,,HAT,LCD,,,,,498,
AE,,70952,Planetary Entry,5,13,3,3,1,2,1,0,0,0,0,0,0,0,3.7,"Putnam, Zachary R",2021,FALL,,,PE,LEC,,,,,598,
AFRO,,29810,Intro to African American St,14,28,12,2,4,6,5,1,4,0,0,0,2,1,3.42,"McMillion, Desiree Y",2021,FALL,,,AL1,ONL,,,,,100,
AFRO,,47705,"Black America, 1619-Present",2,2,5,0,1,4,0,3,1,0,1,1,5,0,2.29,"Cha-Jua, Sundiata",2021,FALL,,,AD2,DIS,,,,,101,
AFRO,,47707,"Black America, 1619-Present",1,1,6,6,2,4,1,0,1,0,1,0,3,0,2.76,"Cha-Jua, Sundiata",2021,FALL,,,AD3,DIS,,,,,101,
AFRO,,67122,African American Music,0,36,17,12,15,10,3,3,4,2,0,2,9,1,3.02,"Meyers, John P",2021,FALL,,,JM1,LEC,,,,,132,
AFRO,,57813,Black Women Contemp US Society,7,6,6,0,3,1,0,0,0,0,1,0,0,2,3.61,"McMillion, Desiree Y",2021,FALL,,,DMC,LCD,,,,,226,
AFRO,,38492,Pan Africanism,2,9,6,4,0,3,0,0,0,1,0,0,0,0,3.55,"Bowen, Merle L",2021,FALL,,,AL1,LCD,,,,,243,
AFRO,,51826,Hist of Blk Women's Activism,1,10,7,8,1,1,0,0,0,0,2,0,0,1,3.47,"McDuffie, Erik S",2021,FALL,,,EM,LCD,,,,,383,
AFRO,,60132,African American Psychology,5,16,1,0,5,0,0,1,1,0,1,0,0,0,3.58,"Neville, Helen A",2021,FALL,,,HN,LCD,,,,,411,
AGCM,,38779,Communicating Agriculture,0,17,13,2,2,0,0,0,0,0,0,0,2,0,3.57,"Roberts, Owen A",2021,FALL,,,B,ONL,,,,,220,
AHS,,56348,James Scholars Seminar,0,42,0,0,4,0,0,0,0,0,1,0,1,0,3.77,"Pulley, Tonya M",2021,FALL,,,JS1,LEC,,,,,125,
AHS,,56124,Undergraduate Open Seminar,10,25,0,0,4,0,1,1,0,0,0,0,1,0,3.72,"Carter, April L",2021,FALL,,,EM,ONL,,,,,199,
AHS,,52015,Undergraduate Open Seminar,5,14,0,1,2,0,0,1,0,0,0,0,1,0,3.64,"Carter, April L",2021,FALL,,,MLJ,ONL,,,,,199,
AHS,,67435,Disability & Assistive Technol,0,20,1,0,0,0,0,0,0,0,0,0,5,0,3.22,"Thompson, Marc",2021,FALL,,,AD1,ONL,,,,,494,
AIS,,70725,Intro to Amer Indian Studies,2,17,1,0,0,1,0,1,0,0,0,0,0,0,3.83,"Hoffman, Austin D",2021,FALL,,,1,DIS,,,,,101,
AIS,,70726,Intro to Amer Indian Studies,2,17,2,1,1,1,0,0,0,0,0,0,0,0,3.85,"Ridgway, Morgan L",2021,FALL,,,2,DIS,,,,,101,
AIS,,72042,Intro to Amer Indian Studies,3,15,3,0,2,2,0,0,0,0,0,0,0,0,3.77,"Hoffman, Austin D",2021,FALL,,,3,DIS,,,,,101,
AIS,,69650,Intro to Amer Indian Studies,4,10,4,1,3,0,0,0,0,0,0,0,0,0,3.77,"Ridgway, Morgan L",2021,FALL,,,4,DIS,,,,,101,
AIS,,55859,Intro to American Indian Lit,1,3,6,2,3,1,2,1,0,0,0,0,2,1,3.0,"Rymhs, Deena M",2021,FALL,,,A,ONL,,,,,265,
ALEC,,73087,Intro to ALEC,1,42,1,0,0,1,0,0,0,0,0,0,1,0,3.88,"Ochs, Gary A",2021,FALL,,,A,LCD,,,,,110,
ALEC,,73521,Professional Dev in ALEC,9,11,2,1,1,0,1,0,0,0,0,0,0,0,3.84,"Smist, Jennifer A",2021,FALL,,,A,LCD,,,,,451,
ANSC,,31300,Intro to Animal Sciences,4,58,0,4,19,0,1,18,0,0,1,0,1,2,3.37,"Parrett, Douglas F",2021,FALL,,,AL1,LEC,,,,,100,
ANSC,,74662,Intro to Animal Sciences,3,40,0,8,28,0,4,14,0,0,2,0,0,0,3.25,"Parrett, Douglas F",2021,FALL,,,AL2,LEC,,,,,100,
ANSC,,29835,Working With Farm Animals,0,78,0,0,4,0,0,2,0,0,1,0,0,0,3.87,"Parsons, Carl M",2021,FALL,,,A,ONL,,,,,103,
ANSC,,40336,Life With Animals and Biotech,5,21,1,2,6,0,0,0,0,0,0,0,0,1,3.78,"Allen, Crystal A",2021,FALL,,,B,LCD,,,,,110,
ANSC,,72084,World Animal Resources,111,97,33,11,15,10,1,6,1,0,3,4,9,0,3.6,"Emmert, Jason L",2021,FALL,,,A,OLC,,,,,205,
ANSC,,29863,Horse Management,2,31,0,3,8,0,0,0,0,0,0,0,0,1,3.77,"Kline, Kevin H",2021,FALL,,,1,LCD,,,,,206,
ANSC,,51564,Science of Pets and Their Care,12,11,0,0,3,2,2,2,0,0,2,0,4,0,3.08,"Fischer-Brown, Amy E",2021,FALL,,,AN1,ONL,,,,,207,
ANSC,,51565,Science of Pets and Their Care,8,12,0,2,8,1,0,1,0,2,2,0,2,0,3.16,"Fischer-Brown, Amy E",2021,FALL,,,AN2,ONL,,,,,207,
ANSC,,56258,Science of Pets and Their Care,13,13,1,2,3,1,1,1,0,2,0,0,2,0,3.41,"Fischer-Brown, Amy E",2021,FALL,,,AN6,ONL,,,,,207,
ANSC,,71999,Science of Pets and Their Care,14,17,0,1,5,1,0,1,0,0,1,0,1,0,3.61,"Fischer-Brown, Amy E",2021,FALL,,,BN1,ONL,,,,,207,
ANSC,,72000,Science of Pets and Their Care,16,9,0,3,3,2,1,0,1,0,0,0,5,0,3.21,"Fischer-Brown, Amy E",2021,FALL,,,BN2,ONL,,,,,207,
ANSC,,72001,Science of Pets and Their Care,5,17,0,4,3,1,0,2,0,1,2,0,1,0,3.34,"Fischer-Brown, Amy E",2021,FALL,,,BN3,ONL,,,,,207,
ANSC,,75439,Grilling and BBQ Science,0,63,3,2,11,0,0,5,0,0,0,0,1,0,3.68,"Klehm, Brandon J",2021,FALL,,,OL1,OLC,,,,,210,
ANSC,,55435,"Cells, Metabolism and Genetics",39,28,15,15,10,6,8,10,10,2,3,1,11,1,3.04,"McKim, Daniel B",2021,FALL,,,A,OLC,,,,,221,
ANSC,,55434,Anatomy and Physiology,0,8,8,7,18,9,6,20,11,9,16,4,28,2,1.85,"Dean, Matthew J",2021,FALL,,,A,OLC,,,,,222,
ANSC,,53235,Companion Animals in Society,33,91,19,8,8,8,6,2,2,0,1,0,3,1,3.65,"Richardson, Sarah D",2021,FALL,,,A,ONL,,,,,250,
ANSC,,73939,Companion Animals in Society,40,79,13,12,7,5,5,4,5,0,3,0,10,1,3.44,"Richardson, Sarah D",2021,FALL,,,B,ONL,,,,,250,
ANSC,,70556,Epidemics & Infectious Disease,0,17,0,0,28,0,0,13,0,0,2,0,1,0,2.95,"Steelman, Andrew J",2021,FALL,,,A,LCD,,,,,251,
ANSC,,74441,Animal Ethics,5,11,0,3,1,0,0,1,0,0,0,0,0,0,3.76,"Shike, Daniel W",2021,FALL,,,DS,OLC,,,,,255,
ANSC,,73798,Horse's Role in Human History,0,6,0,0,6,2,0,4,2,0,5,0,4,3,2.2,"Hagstrom, Debra",2021,FALL,,,1,ONL,,,,,256,
ANSC,,29886,Undergraduate Seminar,0,50,0,0,7,1,0,3,0,0,2,0,4,0,3.46,"Jones-Hamlow, Katelyn A",2021,FALL,,,1,LCD,,,,,298,
ANSC,,29860,Human Animal Interactions,27,29,4,6,3,2,4,1,1,1,0,0,1,0,3.64,"Richardson, Sarah D",2021,FALL,,,AL1,OLC,,,,,305,
ANSC,,62773,Companion Animal Management,2,16,6,7,10,1,2,3,1,2,3,2,5,1,2.82,"Fischer-Brown, Amy E",2021,FALL,,,AN1,DIS,,,,,307,
ANSC,,65393,Meat Production and Marketing,0,31,0,0,6,0,0,0,0,0,0,0,0,0,3.84,"Dilger, Anna C",2021,FALL,,,A,LEC,,,,,309,
ANSC,,29884,Cellular Metabolism in Animals,0,12,0,0,15,0,0,3,0,0,1,0,3,0,2.94,"Ridlon, Jason M",2021,FALL,,,1,OLC,,,,,350,
ANSC,,60748,CC Humane Society Internship,1,21,0,0,3,0,0,0,0,0,0,0,0,0,3.86,"Fischer-Brown, Amy E",2021,FALL,,,G,INT,,,,,398,
ANSC,,29887,Beef Production,1,14,0,3,4,0,0,0,0,0,0,0,0,0,3.73,"Parrett, Douglas F",2021,FALL,,,1,LEC,,,,,401,
ANSC,,72528,Companion Animal Nutrition,0,17,0,0,5,0,0,2,0,0,1,0,0,0,3.52,"Swanson, Kelly S",2021,FALL,,,0,ONL,,,,,422,
ANSC,,69960,Companion Animal Nutrition,0,35,0,0,16,0,0,7,0,0,4,0,1,0,3.27,"Swanson, Kelly S",2021,FALL,,,A,OLC,,,,,422,
ANSC,,70243,Pet Food & Feed Manufacturing,0,16,0,0,6,0,0,1,0,0,0,0,0,0,3.65,"Cattai de Godoy, Maria Re",2021,FALL,,,A,LCD,,,,,424,
ANSC,,76193,Pet Food & Feed Manufacturing,0,16,0,0,9,0,0,2,0,0,0,0,0,0,3.52,"Cattai de Godoy, Maria Re",2021,FALL,,,B,ONL,,,,,424,
ANSC,,40958,Advanced Reproductive Biology,6,25,2,3,6,1,0,4,0,1,0,0,0,0,3.57,"Nowak, Romana A",2021,FALL,,,AR,LCD,,,,,431,
ANSC,,67021,Statistical Methods,10,15,5,2,0,1,1,0,0,0,0,0,0,0,3.82,"Rodriguez Zas, Sandra L",2021,FALL,,,A,ONL,,,,,445,
ANSC,,29889,Animal Growth and Development,3,23,0,0,19,0,0,7,0,0,2,2,1,1,3.17,"Dilger, Anna C",2021,FALL,,,A,LCD,,,,,452,
ANSC,,59523,Integrating Animal Sciences,4,36,21,1,7,1,0,2,0,0,0,0,1,1,3.67,"Schneider, Alicia M",2021,FALL,,,A,OLC,,,,,498,
ANTH,,55549,Introduction to Anthropology,172,90,54,50,19,15,18,11,11,12,3,12,43,4,3.17,"Ritchison, Brandon T",2021,FALL,,,1,ONL,,,,,101,
ANTH,,71424,Human Origins and Culture,24,9,5,3,4,3,2,0,1,1,2,0,6,0,3.17,"Farley, Michelle",2021,FALL,,,ONL,ONL,,,,,102,
ANTH,,65489,Anthro in a Changing World,169,112,33,16,13,9,6,12,8,4,0,1,8,1,3.63,"Cox, Nicole A",2021,FALL,,,0NL,ONL,,,,,103,
ANTH,,38862,Anthro in a Changing World,201,93,34,13,18,5,1,2,3,3,1,1,1,1,3.8,"Maldonado, Korinta",2021,FALL,,,A,ONL,,,,,103,
ANTH,,41785,World Archaeology,9,17,4,3,14,5,1,0,0,0,0,0,2,0,3.39,"Bishop, Katelyn J",2021,FALL,,,A,OLC,,,,,105,
ANTH,,57508,Hist Arch Americas,11,32,6,5,16,2,1,3,2,1,2,1,3,2,3.29,"Riggs, Erin P",2021,FALL,,,1,OLC,,,,,106,
ANTH,,63937,Biology of Human Behavior,61,115,20,32,24,7,10,9,2,4,3,2,22,3,3.31,"Jelinek, Petra",2021,FALL,,,ON1,ONL,,,,,143,
ANTH,,75173,Race & Contemporary Issues,7,11,1,1,0,1,1,0,1,0,0,0,4,0,3.17,"Rosas, Gilberto",2021,FALL,,,AL,LCD,,,,,160,
ANTH,,31310,The Archaeology of Death,182,61,8,13,9,2,0,0,0,0,6,0,1,1,3.84,"Silverman, Helaine I",2021,FALL,,,HS1,ONL,,,,,180,
ANTH,,31325,Introduction to Archaeology,7,9,0,2,2,0,0,0,0,0,0,0,1,0,3.65,"Verstraete, Emma L",2021,FALL,,,AD3,DIS,,,,,220,
ANTH,,39283,Human Biological Variation,8,10,5,1,0,0,1,0,0,0,0,0,2,0,3.56,"Konigsberg, Lyle W",2021,FALL,,,A,OLC,,,,,241,
ANTH,,61404,Forensic Science,85,355,35,26,27,4,9,12,4,3,3,1,10,2,3.7,"Hughes, Cris E",2021,FALL,,,1OL,ONL,,,,,246,
ANTH,,62039,Forensic Science,108,321,23,37,30,13,12,11,5,1,4,1,19,3,3.61,"Malhi, Ripan S",2021,FALL,,,2OL,ONL,,,,,246,
ANTH,,64768,Women's Lives,23,6,0,2,2,1,0,0,0,0,0,0,0,1,3.86,"Erten, Hatice",2021,FALL,,,1,LCD,,,,,262,
ANTH,,51980,Climate Change & Civilization,16,8,9,2,2,0,1,0,0,0,0,0,0,1,3.79,"Lucero, Lisa J",2021,FALL,,,1,LCD,,,,,278,
ANTH,,67733,Human Osteology,7,0,8,3,1,3,1,0,2,1,0,0,0,0,3.28,"Konigsberg, Lyle W",2021,FALL,,,AS1,OLC,,,,,347,
ANTH,,72447,Evolutionary Immunology,3,8,6,3,1,0,0,0,0,0,0,0,0,0,3.77,"Brinkworth, Jessica F",2021,FALL,,,1,OLC,,,,,407,
ANTH,,67739,Senior Capstone Seminar,0,6,7,5,0,1,0,0,0,0,1,0,2,0,3.18,"Jelinek, Petra",2021,FALL,,,1,OLC,,,,,498,
ARAB,,54547,Lang&Culture of Arab World,9,5,1,0,2,2,0,0,0,0,0,0,2,0,3.38,"Saadah, Eman",2021,FALL,,,A1,ONL,,,,,150,
ARCH,,70684,Concepts & Theories Arch Dsgn,19,35,47,9,16,14,9,1,6,3,1,1,14,2,3.1,"Bliss, AnnaMarie R",2021,FALL,,,AL1,OLC,,,,,171,
ARCH,,29940,Intro Hist of World Arch,5,22,18,20,23,28,11,6,2,2,3,0,6,1,2.95,"Grossman, Heather E",2021,FALL,,,AL,OLC,,,,,210,
ARCH,,29941,Anatomy of Buildings,19,14,26,7,21,12,2,4,3,1,0,0,5,0,3.2,"Deutsch, Randall",2021,FALL,,,AL1,OLC,,,,,231,
ARCH,,70750,Strategies of Arch Design,2,34,25,18,14,15,8,3,0,2,1,0,7,2,3.15,"Melgarejo De Be, Andrea L",2021,FALL,,,AL1,OLC,,,,,273,
ARCH,,67819,"Environ, Arch & Global Health",4,11,5,5,5,3,0,0,0,0,0,0,0,0,3.58,"Bollo, Christina S",2021,FALL,,,AL1,ONL,,,,,321,
ARCH,,71526,"Environ, Arch & Global Health",6,13,6,3,2,3,1,5,0,0,0,0,1,0,3.36,"Bollo, Christina S",2021,FALL,,,AL2,ONL,,,,,321,
ARCH,,67821,"Environ, Arch & Global Health",4,10,5,1,3,0,2,1,0,0,0,0,0,0,3.59,"Bollo, Christina S",2021,FALL,,,AL3,ONL,,,,,321,
ARCH,,29972,Medieval Architecture,0,7,2,2,6,2,1,0,0,0,0,1,1,0,3.11,"Grossman, Heather E",2021,FALL,,,M,LEC,,,,,412,
ARCH,,43713,Modern & Contemp Architecture,0,11,6,8,1,1,3,0,2,1,0,0,5,0,2.89,"Johnson, Tait R",2021,FALL,,,T,OLC,,,,,417,
ARCH,,71521,Des of Steel and Reinf Conc I,8,15,9,9,9,8,8,7,4,1,3,5,7,0,2.69,"Aminmansour, Abbas",2021,FALL,,,AL,OLC,,,,,433,
ARCH,,71891,Environ Control Systems I,3,12,25,14,8,5,3,2,1,1,0,0,0,0,3.37,"Boubekri, Mohamed",2021,FALL,,,AL,ONL,,,,,434,
ARCH,,67824,Plng & Design of Struct Sys,5,22,29,3,7,8,7,5,0,0,0,0,0,0,3.41,"Krishnan, Sudarshan",2021,FALL,,,AL,OLC,,,,,536,
ARCH,,55619,Theories of Architecture,24,13,10,5,9,6,5,0,3,0,0,1,1,0,3.4,"Stallmeyer, John C",2021,FALL,,,AL,OLC,,,,,577,
ARTD,,68924,Graphic Design Toolbox,6,4,2,2,3,1,0,1,0,0,0,0,2,0,3.22,"Bo-Linn, Isabel E",2021,FALL,,,A,OLB,,,,,251,
ARTD,,68926,Graphic Design Toolbox,6,0,8,3,1,0,1,1,0,0,0,0,2,0,3.21,"Thomas, Nekita S",2021,FALL,,,C,ST,,,,,251,
ARTD,,66148,Design Methods,11,9,0,0,0,0,0,0,0,0,1,0,1,0,3.68,"Ruecker, Stanley",2021,FALL,,,A,OLB,,,,,270,
ARTD,,67365,Design Methods,11,8,0,0,0,0,0,1,0,0,1,0,0,0,3.76,"Ruecker, Stanley",2021,FALL,,,B,OLB,,,,,270,
ARTD,,70043,Design Methods,5,11,0,0,0,2,0,0,0,0,0,0,3,0,3.3,"Ruecker, Stanley",2021,FALL,,,C,OLB,,,,,270,
ARTD,,71656,Design Methods,7,9,0,1,0,2,0,0,0,0,0,0,2,0,3.46,"Ruecker, Stanley",2021,FALL,,,D,OLB,,,,,270,
ARTD,,51747,Human-Centered Product Design,0,17,12,2,0,3,0,0,2,0,0,0,0,0,3.61,"Araujo de Aguia, Carlos H",2021,FALL,,,1,OLC,,,,,328,
ARTD,,63745,Product Innovation,11,27,3,1,4,0,1,0,0,0,0,0,0,0,3.84,"Sethi, Simrun S",2021,FALL,,,SS,OLC,,,,,426,
ARTD,,75896,EDGE,17,0,1,1,0,0,0,3,0,0,0,0,0,0,3.68,"Robinson, Stacey",2021,FALL,,,E,OLB,,,,,451,
ARTF,,31200,Contemporary Issues in Art,87,29,11,11,15,1,7,5,0,4,1,2,12,1,3.37,"Lucero, Jorge",2021,FALL,,,M2,OLC,,,,,101,
ARTH,,49043,"Modern Art, 1880-1940",0,8,11,2,3,3,0,0,3,1,0,0,3,0,3.01,"Romberg, Kristin",2021,FALL,,,KR,OLC,,,,,241,
ARTH,,49017,American Art,0,5,4,5,9,7,2,2,1,0,0,0,3,1,2.83,"Reitz, Erin E",2021,FALL,,,1,OLC,,,,,250,
ARTH,,51155,Graffiti and Murals,1,7,25,15,18,8,7,12,7,1,2,2,3,0,2.83,"Vazquez, Oscar",2021,FALL,,,OV,OLC,,,,,260,
ARTJ,,75168,Chado (The Way of Tea),4,13,8,3,4,4,0,1,1,0,0,0,4,0,3.18,"Gunji-Ballsrud, Jennifer",2021,FALL,,,2,OLC,,,,,209,
ARTJ,,75220,Seminar in Japanese Aesthetics,0,23,2,1,0,1,0,1,0,0,0,0,0,0,3.83,"Stirek, Lindsey L",2021,FALL,,,1,OLC,,,,,299,
